2017-02-23 14:20:36,994 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@539d318: startup date [Thu Feb 23 14:20:36 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-23 17:13:16,143 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@1f35a891{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:13:26,077 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>7.0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:13:26,097 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@444c8067{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:13:26,131 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:13:26,150 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@751eb539{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:13:36,072 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:13:36,090 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@105cf83b{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:13:36,112 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:13:36,130 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@29a67cda{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:13:46,094 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:13:46,129 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7e535df7{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:13:46,249 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:13:46,273 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@44eb810c{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:13:56,069 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:13:56,086 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7b8d2cdf{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:13:56,109 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:13:56,122 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@1bd98c90{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:14:06,069 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:14:06,084 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@4ef8997a{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:14:06,111 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:14:06,126 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@5c2f4cad{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:14:16,067 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:14:16,080 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@4cb099e6{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:14:16,097 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:14:16,111 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@64825474{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:14:26,067 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:14:26,087 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@1e02ddac{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:14:26,113 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:14:26,130 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@49c8e0d3{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:14:36,069 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:14:36,084 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@75c3da29{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:14:36,107 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:14:36,124 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@8bbacd{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:14:46,071 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:14:46,085 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@279c1980{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:14:46,108 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:14:46,121 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@3e00f1fa{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:14:56,068 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:14:56,081 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@524338d5{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:14:56,100 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:14:56,110 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7f7d83be{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:15:06,065 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:15:06,082 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@24e4b15e{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:15:06,104 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:15:06,118 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@3dacb236{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:15:16,066 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:15:16,081 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@1db643c5{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:15:16,103 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:15:16,120 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@72eec12f{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:15:26,073 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:15:26,085 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@131dc843{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:15:26,107 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:15:26,116 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@68000646{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:15:36,064 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:15:36,226 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@2b779c88{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:15:36,249 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:15:36,252 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@1b269e68{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:15:46,075 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:15:46,083 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@13be26c2{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:15:46,102 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:15:46,111 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@46fa7749{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:15:56,059 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:15:56,072 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@69907875{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:15:56,088 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:15:56,095 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@213dec4e{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:16:06,063 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:16:06,069 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@8ebd84e{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:16:06,085 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:16:06,088 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@437e508d{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:16:16,065 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
